Zip,population,density,City,St,State,CitySt,County,Country,Coordinates,lat,long
53593,23247,103.2,Verona,Wisconsin,WI,"Verona,WI",Dane,US,"42.9999, -89.5522",42.9999,-89.5522
53596,5050,28.1,Sun Prairie,Wisconsin,WI,"Sun Prairie,WI",Dane,US,"43.1924, -89.2629",43.1924,-89.2629
53597,18985,125.5,Waunakee,Wisconsin,WI,"Waunakee,WI",Dane,US,"43.1818, -89.4532",43.1818,-89.4532
53598,2675,281.5,Windsor,Wisconsin,WI,"Windsor,WI",Dane,US,"43.2078, -89.3418",43.2078,-89.3418
53701,39,110.5,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53702,147,1160.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53703,33467,5931.4,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0775, -89.3831",43.0775,-89.3831
53704,45770,758.5,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.1205, -89.3523",43.1205,-89.3523
53705,25167,1379.4,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.073, -89.4528",43.073,-89.4528
53706,6072,3751.8,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0769, -89.4094",43.0769,-89.4094
53707,6072,3751.8,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53708,6072,3751.8,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53711,49660,692,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0356, -89.4526",43.0356,-89.4526
53713,23029,819.5,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0372, -89.3971",43.0372,-89.3971
53714,16291,1375.9,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0977, -89.3118",43.0977,-89.3118
53715,14229,3873.4,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0653, -89.4",43.0653,-89.4
53716,18360,1082.9,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0631, -89.3133",43.0631,-89.3133
53717,12678,1266.7,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0736, -89.508",43.0736,-89.508
53718,13507,226.4,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0984, -89.2734",43.0984,-89.2734
53719,31142,1088.5,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0321, -89.4993",43.0321,-89.4993
53725,31142,1088.5,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53726,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53744,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53774,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0469, -89.374",43.0469,-89.374
53777,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53778,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53779,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0982, -89.3242",43.0982,-89.3242
53782,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53783,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.1596, -89.2852",43.1596,-89.2852
53784,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0489, -89.3384",43.0489,-89.3384
53785,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53786,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53788,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0767, -89.3763",43.0767,-89.3763
53789,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53790,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53791,5334,4018.1,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53792,0,0,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53793,0,0,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53794,0,0,Madison,Wisconsin,WI,"Madison,WI",Dane,US,"43.0696, -89.4239",43.0696,-89.4239
53003,178,116.2,Ashippun,Wisconsin,WI,"Ashippun,WI",Dodge,US,"43.2119, -88.5162",43.2119,-88.5162
53006,1745,16.7,Brownsville,Wisconsin,WI,"Brownsville,WI",Dodge,US,"43.6028, -88.523",43.6028,-88.523
53016,358,311.3,Clyman,Wisconsin,WI,"Clyman,WI",Dodge,US,"43.3107, -88.7144",43.3107,-88.7144
53032,4833,57,Horicon,Wisconsin,WI,"Horicon,WI",Dodge,US,"43.4469, -88.631",43.4469,-88.631
53034,1691,83.8,Hustisford,Wisconsin,WI,"Hustisford,WI",Dodge,US,"43.3305, -88.603",43.3305,-88.603
53035,2523,26.2,Iron Ridge,Wisconsin,WI,"Iron Ridge,WI",Dodge,US,"43.3934, -88.5441",43.3934,-88.5441
53039,4559,26.5,Juneau,Wisconsin,WI,"Juneau,WI",Dodge,US,"43.3792, -88.6845",43.3792,-88.6845
53047,45,184.5,Lebanon,Wisconsin,WI,"Lebanon,WI",Dodge,US,"43.2568, -88.6281",43.2568,-88.6281
53048,3345,49,Lomira,Wisconsin,WI,"Lomira,WI",Dodge,US,"43.5795, -88.4513",43.5795,-88.4513
53050,6679,39.3,Mayville,Wisconsin,WI,"Mayville,WI",Dodge,US,"43.5045, -88.5451",43.5045,-88.5451
53059,1833,21.6,Neosho,Wisconsin,WI,"Neosho,WI",Dodge,US,"43.2978, -88.5205",43.2978,-88.5205
53078,1693,21.9,Rubicon,Wisconsin,WI,"Rubicon,WI",Dodge,US,"43.3121, -88.4528",43.3121,-88.4528
53091,1855,30.2,Theresa,Wisconsin,WI,"Theresa,WI",Dodge,US,"43.5045, -88.4478",43.5045,-88.4478
53098,11770,44.7,Watertown,Wisconsin,WI,"Watertown,WI",Dodge,US,"43.2764, -88.7154",43.2764,-88.7154
53099,11770,44.7,Woodland,Wisconsin,WI,"Woodland,WI",Dodge,US,"43.3703, -88.5187",43.3703,-88.5187
53557,345,33,Lowell,Wisconsin,WI,"Lowell,WI",Dodge,US,"43.342, -88.7873",43.342,-88.7873
53579,1776,15.9,Reeseville,Wisconsin,WI,"Reeseville,WI",Dodge,US,"43.3013, -88.8571",43.3013,-88.8571
53916,22574,86.5,Beaver Dam,Wisconsin,WI,"Beaver Dam,WI",Dodge,US,"43.4616, -88.8407",43.4616,-88.8407
53922,900,8.7,Burnett,Wisconsin,WI,"Burnett,WI",Dodge,US,"43.5116, -88.7176",43.5116,-88.7176
53933,4395,42.6,Fox Lake,Wisconsin,WI,"Fox Lake,WI",Dodge,US,"43.5815, -88.9041",43.5815,-88.9041
53956,3318,16.7,Randolph,Wisconsin,WI,"Randolph,WI",Dodge,US,"43.5397, -89.003",43.5397,-89.003
53963,13880,64.1,Waupun,Wisconsin,WI,"Waupun,WI",Dodge,US,"43.6324, -88.7373",43.6324,-88.7373
54202,1311,11.5,Baileys Harbor,Wisconsin,WI,"Baileys Harbor,WI",Door,US,"45.0565, -87.1676",45.0565,-87.1676
54204,1611,14.8,Brussels,Wisconsin,WI,"Brussels,WI",Door,US,"44.7476, -87.6225",44.7476,-87.6225
54209,1277,11.7,Egg Harbor,Wisconsin,WI,"Egg Harbor,WI",Door,US,"45.01, -87.2805",45.01,-87.2805
54210,862,13,Ellison Bay,Wisconsin,WI,"Ellison Bay,WI",Door,US,"45.2572, -87.0512",45.2572,-87.0512
54211,274,30.1,Ephraim,Wisconsin,WI,"Ephraim,WI",Door,US,"45.1592, -87.171",45.1592,-87.171
54212,1166,11.7,Fish Creek,Wisconsin,WI,"Fish Creek,WI",Door,US,"45.1155, -87.2064",45.1155,-87.2064
54213,1318,13.4,Forestville,Wisconsin,WI,"Forestville,WI",Door,US,"44.6996, -87.5215",44.6996,-87.5215
54226,39059,157.3,Maplewood,Wisconsin,WI,"Maplewood,WI",Door,US,"44.7475, -87.4793",44.7475,-87.4793
54234,1568,25.9,Sister Bay,Wisconsin,WI,"Sister Bay,WI",Door,US,"45.1875, -87.1139",45.1875,-87.1139
54235,16690,34.6,Sturgeon Bay,Wisconsin,WI,"Sturgeon Bay,WI",Door,US,"44.8438, -87.3753",44.8438,-87.3753
54246,832,10.7,Washington Island,Wisconsin,WI,"Washington Island,WI",Door,US,"45.3738, -86.8975",45.3738,-86.8975
54820,788,3,Brule,Wisconsin,WI,"Brule,WI",Douglas,US,"46.5763, -91.5539",46.5763,-91.5539
54836,1027,3.2,Foxboro,Wisconsin,WI,"Foxboro,WI",Douglas,US,"46.4875, -92.1493",46.4875,-92.1493
54838,1172,1.8,Gordon,Wisconsin,WI,"Gordon,WI",Douglas,US,"46.2336, -91.8033",46.2336,-91.8033
54842,146,11.4,Hawthorne,Wisconsin,WI,"Hawthorne,WI",Douglas,US,"46.503, -91.8607",46.503,-91.8607
54849,1835,8.4,Lake Nebagamon,Wisconsin,WI,"Lake Nebagamon,WI",Douglas,US,"46.5023, -91.7402",46.5023,-91.7402
54854,1094,4.8,Maple,Wisconsin,WI,"Maple,WI",Douglas,US,"46.6206, -91.702",46.6206,-91.702
54864,1325,10,Poplar,Wisconsin,WI,"Poplar,WI",Douglas,US,"46.5771, -91.8253",46.5771,-91.8253
54873,2813,4,Solon Springs,Wisconsin,WI,"Solon Springs,WI",Douglas,US,"46.4173, -91.811",46.4173,-91.811
54874,3841,9.6,South Range,Wisconsin,WI,"South Range,WI",Douglas,US,"46.5688, -91.9352",46.5688,-91.9352
54880,29958,69,Superior,Wisconsin,WI,"Superior,WI",Douglas,US,"46.7016, -92.0912",46.7016,-92.0912
54890,2536,15.1,Wascott,Wisconsin,WI,"Wascott,WI",Douglas,US,"46.1724, -91.7982",46.1724,-91.7982
54725,2769,11.2,Boyceville,Wisconsin,WI,"Boyceville,WI",Dunn,US,"45.0642, -92.0248",45.0642,-92.0248
54730,4994,13.6,Colfax,Wisconsin,WI,"Colfax,WI",Dunn,US,"44.9993, -91.7357",44.9993,-91.7357
54734,861,10,Downing,Wisconsin,WI,"Downing,WI",Dunn,US,"45.103, -92.1134",45.103,-92.1134
54735,861,10,Downsville,Wisconsin,WI,"Downsville,WI",Dunn,US,"44.7747, -91.9321",44.7747,-91.9321
54737,578,8.7,Eau Galle,Wisconsin,WI,"Eau Galle,WI",Dunn,US,"44.7152, -91.9822",44.7152,-91.9822
54739,5275,18.8,Elk Mound,Wisconsin,WI,"Elk Mound,WI",Dunn,US,"44.867, -91.6752",44.867,-91.6752
54749,1259,12.3,Knapp,Wisconsin,WI,"Knapp,WI",Dunn,US,"44.9545, -92.0752",44.9545,-92.0752
54751,25969,43.5,Menomonie,Wisconsin,WI,"Menomonie,WI",Dunn,US,"44.8718, -91.9265",44.8718,-91.9265
54763,1139,7.9,Ridgeland,Wisconsin,WI,"Ridgeland,WI",Dunn,US,"45.1868, -91.879",45.1868,-91.879
54764,1139,7.9,Rock Falls,Wisconsin,WI,"Rock Falls,WI",Dunn,US,"44.7186, -91.6899",44.7186,-91.6899
54765,2,806.2,Sand Creek,Wisconsin,WI,"Sand Creek,WI",Dunn,US,"45.1669, -91.6863",45.1669,-91.6863
54772,1053,7.1,Wheeler,Wisconsin,WI,"Wheeler,WI",Dunn,US,"45.0719, -91.8871",45.0719,-91.8871
54701,40130,174.4,Eau Claire,Wisconsin,WI,"Eau Claire,WI",Eau Claire,US,"44.784, -91.4877",44.784,-91.4877
54702,40130,174.4,Eau Claire,Wisconsin,WI,"Eau Claire,WI",Eau Claire,US,"44.8113, -91.4985",44.8113,-91.4985
54703,44093,205.5,Eau Claire,Wisconsin,WI,"Eau Claire,WI",Eau Claire,US,"44.8346, -91.5159",44.8346,-91.5159
54720,7607,555.3,Altoona,Wisconsin,WI,"Altoona,WI",Eau Claire,US,"44.8021, -91.4382",44.8021,-91.4382
54722,4092,10.8,Augusta,Wisconsin,WI,"Augusta,WI",Eau Claire,US,"44.6947, -91.1232",44.6947,-91.1232
54741,1611,6.3,Fairchild,Wisconsin,WI,"Fairchild,WI",Eau Claire,US,"44.5963, -90.9906",44.5963,-90.9906
54742,4860,16.5,Fall Creek,Wisconsin,WI,"Fall Creek,WI",Eau Claire,US,"44.7684, -91.2856",44.7684,-91.2856
54120,241,1,Fence,Wisconsin,WI,"Fence,WI",Florence,US,"45.7444, -88.4243",45.7444,-88.4243
54121,2986,4.4,Florence,Wisconsin,WI,"Florence,WI",Florence,US,"45.9027, -88.2289",45.9027,-88.2289
54542,404,0.7,Long Lake,Wisconsin,WI,"Long Lake,WI",Florence,US,"45.9138, -88.6235",45.9138,-88.6235
53010,7663,28.8,Campbellsport,Wisconsin,WI,"Campbellsport,WI",Fond du Lac,US,"43.6042, -88.2729",43.6042,-88.2729
53019,1897,19.7,Eden,Wisconsin,WI,"Eden,WI",Fond du Lac,US,"43.6959, -88.3266",43.6959,-88.3266
53049,3127,23.8,Malone,Wisconsin,WI,"Malone,WI",Fond du Lac,US,"43.8753, -88.2871",43.8753,-88.2871
53057,1499,22.6,Mount Calvary,Wisconsin,WI,"Mount Calvary,WI",Fond du Lac,US,"43.8142, -88.2399",43.8142,-88.2399
53065,2236,19.2,Oakfield,Wisconsin,WI,"Oakfield,WI",Fond du Lac,US,"43.6864, -88.5569",43.6864,-88.5569
53079,1421,16,Saint Cloud,Wisconsin,WI,"Saint Cloud,WI",Fond du Lac,US,"43.8074, -88.1845",43.8074,-88.1845
53919,2729,14.8,Brandon,Wisconsin,WI,"Brandon,WI",Fond du Lac,US,"43.7258, -88.7841",43.7258,-88.7841
53931,253,107.9,Fairwater,Wisconsin,WI,"Fairwater,WI",Fond du Lac,US,"43.7475, -88.8665",43.7475,-88.8665
54932,1364,15.1,Eldorado,Wisconsin,WI,"Eldorado,WI",Fond du Lac,US,"43.8415, -88.6388",43.8415,-88.6388
54935,42107,1020.2,Fond Du Lac,Wisconsin,WI,"Fond Du Lac,WI",Fond du Lac,US,"43.7742, -88.4352",43.7742,-88.4352
54936,42107,1020.2,Fond Du Lac,Wisconsin,WI,"Fond Du Lac,WI",Fond du Lac,US,"43.775, -88.4388",43.775,-88.4388
54937,19364,64.6,Fond Du Lac,Wisconsin,WI,"Fond Du Lac,WI",Fond du Lac,US,"43.765, -88.6057",43.765,-88.6057
54971,10579,37.9,Ripon,Wisconsin,WI,"Ripon,WI",Fond du Lac,US,"43.8454, -88.8424",43.8454,-88.8424
54974,1474,23.2,Rosendale,Wisconsin,WI,"Rosendale,WI",Fond du Lac,US,"43.7889, -88.6417",43.7889,-88.6417
54979,1394,21.8,Van Dyne,Wisconsin,WI,"Van Dyne,WI",Fond du Lac,US,"43.8734, -88.51",43.8734,-88.51
54103,519,2.2,Armstrong Creek,Wisconsin,WI,"Armstrong Creek,WI",Forest,US,"45.6726, -88.4908",45.6726,-88.4908
54511,1272,1.7,Argonne,Wisconsin,WI,"Argonne,WI",Forest,US,"45.7118, -88.8104",45.7118,-88.8104
54520,4256,11.2,Crandon,Wisconsin,WI,"Crandon,WI",Forest,US,"45.5416, -88.9116",45.5416,-88.9116
54541,1227,4.5,Laona,Wisconsin,WI,"Laona,WI",Forest,US,"45.5534, -88.6715",45.5534,-88.6715
54566,1322,4.4,Wabeno,Wisconsin,WI,"Wabeno,WI",Forest,US,"45.4332, -88.6625",45.4332,-88.6625
53518,1353,6.8,Blue River,Wisconsin,WI,"Blue River,WI",Grant,US,"43.2366, -90.5873",43.2366,-90.5873
53554,1217,9.4,Livingston,Wisconsin,WI,"Livingston,WI",Grant,US,"42.9044, -90.442",42.9044,-90.442
